"日付け","終値","始値","高値","安値","出来高","前日比%"
"2019年04月19日","39,200.0","39,350.0","40,340.0","38,180.0","8.92M","14.12%"
"2019年04月18日","34,350.0","35,190.0","35,200.0","34,230.0","1.93M","-1.38%"
"2019年04月17日","34,830.0","34,550.0","35,050.0","34,450.0","1.84M","1.07%"
"2019年04月16日","34,460.0","34,010.0","34,670.0","34,010.0","1.68M","0.53%"
"2019年04月15日","34,280.0","33,970.0","34,470.0","33,690.0","1.85M","1.87%"
"2019年04月12日","33,650.0","33,080.0","33,700.0","32,810.0","1.88M","2.12%"
"2019年04月11日","32,950.0","32,660.0","33,100.0","32,660.0","1.22M","0.09%"
"2019年04月10日","32,920.0","32,640.0","33,230.0","32,550.0","1.47M","-0.96%"
"2019年04月09日","33,240.0","32,800.0","33,380.0","32,660.0","1.69M","1.93%"
"2019年04月08日","32,610.0","33,020.0","33,390.0","32,370.0","2.23M","-1.81%"
"2019年04月05日","33,210.0","32,560.0","33,450.0","32,550.0","2.24M","2.34%"
"2019年04月04日","32,450.0","32,500.0","32,750.0","32,210.0","1.38M","0.03%"
"2019年04月03日","32,440.0","32,000.0","32,490.0","31,940.0","1.41M","1.34%"
"2019年04月02日","32,010.0","32,000.0","32,190.0","31,580.0","1.80M","0.28%"
"2019年04月01日","31,920.0","32,300.0","32,870.0","31,810.0","1.65M","1.14%"
"2019年03月29日","31,560.0","31,800.0","32,240.0","31,440.0","1.70M","-0.54%"
"2019年03月28日","31,730.0","31,350.0","31,740.0","30,950.0","1.91M","1.21%"
"2019年03月27日","31,350.0","31,800.0","31,910.0","31,170.0","2.09M","-1.72%"
"2019年03月26日","31,900.0","31,000.0","32,520.0","30,790.0","3.90M","4.76%"
"2019年03月25日","30,450.0","29,970.0","30,490.0","29,930.0","1.41M","-0.81%"
"2019年03月22日","30,700.0","30,690.0","30,890.0","30,330.0","1.95M","0.72%"
"2019年03月20日","30,480.0","30,620.0","30,820.0","30,050.0","2.93M","-3.21%"
"2019年03月19日","31,490.0","31,830.0","31,850.0","31,300.0","1.82M","-1.66%"
"2019年03月18日","32,020.0","31,340.0","32,040.0","30,930.0","2.49M","2.99%"
"2019年03月15日","31,090.0","30,540.0","31,150.0","30,380.0","2.46M","2.68%"
"2019年03月14日","30,280.0","31,010.0","31,600.0","30,240.0","2.80M","-1.82%"
"2019年03月13日","30,840.0","30,620.0","30,840.0","30,170.0","2.20M","0.72%"
"2019年03月12日","30,620.0","29,855.0","30,850.0","29,820.0","3.77M","3.43%"
"2019年03月11日","29,605.0","29,665.0","29,840.0","29,125.0","1.68M","-0.20%"
"2019年03月08日","29,665.0","30,060.0","30,170.0","29,405.0","2.02M","-2.67%"
"2019年03月07日","30,480.0","30,840.0","31,070.0","30,430.0","1.53M","-1.93%"
"2019年03月06日","31,080.0","30,490.0","31,220.0","30,330.0","2.17M","2.41%"
"2019年03月05日","30,350.0","30,140.0","30,570.0","30,040.0","1.71M","-0.16%"
"2019年03月04日","30,400.0","30,820.0","31,120.0","30,370.0","1.83M","-1.59%"
"2019年03月01日","30,890.0","30,690.0","31,080.0","30,510.0","1.47M","1.48%"
"2019年02月28日","30,440.0","31,300.0","31,340.0","30,270.0","2.00M","-2.84%"
"2019年02月27日","31,330.0","30,520.0","31,430.0","30,520.0","1.96M","2.82%"
"2019年02月26日","30,470.0","30,860.0","30,870.0","30,200.0","1.23M","0.49%"
"2019年02月25日","30,320.0","30,730.0","31,300.0","30,130.0","2.93M","0.97%"
"2019年02月22日","30,030.0","30,220.0","30,320.0","29,840.0","1.59M","0.42%"
"2019年02月21日","29,905.0","29,875.0","30,250.0","29,550.0","1.77M","0.78%"
"2019年02月20日","29,675.0","29,610.0","29,850.0","29,285.0","1.53M","1.02%"
"2019年02月19日","29,375.0","29,570.0","29,645.0","29,080.0","1.50M","-1.01%"
"2019年02月18日","29,675.0","29,405.0","29,750.0","29,360.0","1.58M","1.45%"
"2019年02月15日","29,250.0","29,600.0","29,980.0","29,210.0","2.24M","-1.88%"
"2019年02月14日","29,810.0","30,000.0","30,310.0","29,550.0","1.88M","-0.62%"
"2019年02月13日","29,995.0","29,285.0","30,150.0","29,285.0","1.85M","2.60%"
"2019年02月12日","29,235.0","29,000.0","29,595.0","28,580.0","2.22M","-0.15%"
"2019年02月08日","29,280.0","28,845.0","29,845.0","28,815.0","2.13M","-0.12%"
"2019年02月07日","29,315.0","29,400.0","29,680.0","28,575.0","3.35M","-0.64%"
"2019年02月06日","29,505.0","31,020.0","31,050.0","29,390.0","3.72M","-5.55%"
"2019年02月05日","31,240.0","32,270.0","32,430.0","31,010.0","2.27M","-3.16%"
"2019年02月04日","32,260.0","31,480.0","32,590.0","31,300.0","3.27M","5.01%"
"2019年02月01日","30,720.0","32,300.0","32,740.0","30,540.0","4.60M","-9.19%"
"2019年01月31日","33,830.0","33,850.0","34,470.0","33,600.0","2.25M","2.05%"
"2019年01月30日","33,150.0","33,350.0","33,500.0","33,000.0","1.40M","-0.93%"
"2019年01月29日","33,460.0","32,400.0","33,460.0","32,020.0","2.51M","1.67%"
"2019年01月28日","32,910.0","33,520.0","33,580.0","32,850.0","1.54M","-2.89%"
"2019年01月25日","33,890.0","33,880.0","34,160.0","33,700.0","1.37M","0.03%"
"2019年01月24日","33,880.0","33,410.0","33,900.0","33,130.0","1.49M","0.59%"
"2019年01月23日","33,680.0","33,230.0","33,960.0","33,110.0","1.63M","-0.06%"
"2019年01月22日","33,700.0","33,590.0","33,970.0","33,270.0","1.74M","-0.12%"
"2019年01月21日","33,740.0","34,550.0","34,630.0","33,670.0","1.92M","-0.32%"
"2019年01月18日","33,850.0","32,850.0","34,020.0","32,840.0","2.27M","2.11%"
"2019年01月17日","33,150.0","32,370.0","33,250.0","32,150.0","2.69M","3.79%"
"2019年01月16日","31,940.0","31,840.0","31,980.0","31,110.0","1.81M","0.66%"
"2019年01月15日","31,730.0","30,630.0","32,090.0","30,610.0","2.87M","4.62%"
"2019年01月11日","30,330.0","30,250.0","30,380.0","29,980.0","1.20M","1.80%"
"2019年01月10日","29,795.0","30,350.0","30,760.0","29,735.0","2.02M","-3.04%"
"2019年01月09日","30,730.0","30,440.0","30,980.0","29,865.0","1.91M","2.37%"
"2019年01月08日","30,020.0","29,715.0","30,200.0","29,600.0","1.66M","1.18%"
"2019年01月07日","29,670.0","29,330.0","29,755.0","29,115.0","1.93M","5.85%"
"2019年01月04日","28,030.0","28,410.0","28,630.0","27,420.0","2.58M","-4.29%"
"2018年12月28日","29,285.0","29,035.0","29,455.0","28,905.0","2.04M","-0.09%"
"2018年12月27日","29,310.0","29,615.0","29,705.0","29,015.0","2.36M","4.25%"
"2018年12月26日","28,115.0","28,500.0","28,640.0","27,555.0","2.92M","1.24%"
"2018年12月25日","27,770.0","28,080.0","28,585.0","27,055.0","3.39M","-4.32%"
"2018年12月21日","29,025.0","30,000.0","30,210.0","28,840.0","2.82M","-3.92%"
"2018年12月20日","30,210.0","29,300.0","31,030.0","29,230.0","3.23M","0.70%"
"2018年12月19日","30,000.0","30,880.0","30,970.0","29,790.0","2.64M","-3.19%"
"2018年12月18日","30,990.0","31,290.0","31,340.0","30,620.0","2.03M","-3.37%"
"2018年12月17日","32,070.0","32,000.0","32,390.0","31,500.0","1.58M","0.31%"
"2018年12月14日","31,970.0","32,850.0","33,020.0","31,260.0","2.48M","-2.62%"
"2018年12月13日","32,830.0","32,800.0","33,360.0","32,400.0","1.79M","0.46%"
"2018年12月12日","32,680.0","32,510.0","33,030.0","32,280.0","1.75M","0.18%"
"2018年12月11日","32,620.0","33,110.0","33,430.0","32,540.0","2.08M","-0.64%"
"2018年12月10日","32,830.0","32,180.0","33,560.0","32,180.0","2.14M","-0.15%"
"2018年12月07日","32,880.0","32,330.0","32,890.0","31,940.0","2.17M","3.01%"
"2018年12月06日","31,920.0","32,810.0","33,040.0","31,570.0","2.56M","-4.09%"
"2018年12月05日","33,280.0","32,200.0","33,630.0","32,150.0","1.97M","0.85%"
"2018年12月04日","33,000.0","34,330.0","34,590.0","32,900.0","2.87M","-5.28%"
"2018年12月03日","34,840.0","35,060.0","35,080.0","34,390.0","1.44M","0.66%"
"2018年11月30日","34,610.0","34,890.0","34,980.0","34,130.0","2.79M","-0.72%"
"2018年11月29日","34,860.0","34,480.0","35,200.0","34,350.0","2.99M","4.06%"
"2018年11月28日","33,500.0","32,950.0","33,700.0","32,760.0","1.75M","2.51%"
"2018年11月27日","32,680.0","32,910.0","33,060.0","32,080.0","1.81M","1.11%"
"2018年11月26日","32,320.0","32,050.0","32,840.0","31,940.0","2.18M","2.90%"
"2018年11月22日","31,410.0","31,490.0","31,620.0","30,710.0","2.19M","1.26%"
"2018年11月21日","31,020.0","30,300.0","31,540.0","30,050.0","3.15M","-0.64%"
"2018年11月20日","31,220.0","32,200.0","32,300.0","31,100.0","3.18M","-5.68%"
"2018年11月19日","33,100.0","32,480.0","33,430.0","32,180.0","2.40M","3.89%"
"2018年11月16日","31,860.0","34,970.0","35,230.0","31,350.0","4.91M","-9.10%"
"2018年11月15日","35,050.0","35,000.0","35,370.0","34,940.0","1.01M","-0.90%"
"2018年11月14日","35,370.0","35,490.0","35,580.0","35,040.0","1.29M","-0.53%"
"2018年11月13日","35,560.0","35,300.0","35,760.0","34,890.0","1.58M","-2.01%"
"2018年11月12日","36,290.0","36,060.0","36,860.0","36,050.0","1.23M","-0.41%"
"2018年11月09日","36,440.0","37,170.0","37,560.0","36,230.0","1.56M","-2.64%"
"2018年11月08日","37,430.0","36,800.0","37,500.0","36,540.0","1.89M","4.00%"
"2018年11月07日","35,990.0","35,510.0","36,550.0","35,430.0","2.08M","1.84%"
"2018年11月06日","35,340.0","35,020.0","35,510.0","34,740.0","1.08M","1.00%"
"2018年11月05日","34,990.0","35,550.0","35,860.0","34,840.0","1.54M","-2.72%"
"2018年11月02日","35,970.0","35,210.0","36,190.0","35,050.0","1.93M","1.84%"
"2018年11月01日","35,320.0","35,130.0","35,600.0","34,600.0","1.71M","0.46%"
"2018年10月31日","35,160.0","35,430.0","35,480.0","33,610.0","3.34M","-0.26%"
"2018年10月30日","35,250.0","34,300.0","35,450.0","33,980.0","1.73M","1.67%"
"2018年10月29日","34,670.0","35,500.0","35,660.0","34,170.0","1.91M","-0.40%"
"2018年10月26日","34,810.0","36,050.0","36,330.0","33,890.0","2.37M","-1.81%"
"2018年10月25日","35,450.0","35,740.0","36,560.0","35,440.0","2.00M","-4.55%"
"2018年10月24日","37,140.0","37,800.0","37,880.0","37,140.0","1.37M","-1.01%"
"2018年10月23日","37,520.0","37,800.0","38,280.0","37,350.0","1.14M","-1.39%"
"2018年10月22日","38,050.0","37,500.0","38,310.0","37,130.0","1.50M","-0.05%"
"2018年10月19日","38,070.0","39,000.0","39,010.0","37,700.0","2.46M","-3.96%"
"2018年10月18日","39,640.0","39,890.0","40,180.0","39,570.0","1.04M","-0.33%"
"2018年10月17日","39,770.0","40,000.0","40,230.0","39,660.0","1.20M","0.61%"
"2018年10月16日","39,530.0","39,000.0","39,640.0","38,920.0","1.22M","0.87%"
"2018年10月15日","39,190.0","39,660.0","39,740.0","39,070.0","1.39M","-2.03%"
"2018年10月12日","40,000.0","38,400.0","40,150.0","38,380.0","1.86M","3.49%"
"2018年10月11日","38,650.0","38,050.0","38,910.0","37,940.0","2.03M","-3.13%"
"2018年10月10日","39,900.0","40,310.0","40,570.0","39,430.0","1.54M","-0.60%"
"2018年10月09日","40,140.0","41,080.0","41,080.0","39,990.0","1.67M","-2.53%"
"2018年10月05日","41,180.0","40,500.0","41,290.0","40,440.0","1.58M","0.96%"
"2018年10月04日","40,790.0","41,770.0","42,040.0","40,710.0","2.61M","-1.31%"
"2018年10月03日","41,330.0","42,290.0","42,330.0","41,330.0","1.66M","-2.02%"
"2018年10月02日","42,180.0","42,400.0","42,550.0","42,000.0","1.62M","0.33%"
"2018年10月01日","42,040.0","41,600.0","42,230.0","41,500.0","1.76M","1.40%"
"2018年09月28日","41,460.0","41,290.0","41,670.0","41,070.0","1.62M","1.54%"
"2018年09月27日","40,830.0","41,470.0","41,710.0","40,770.0","1.64M","-1.38%"
"2018年09月26日","41,400.0","41,700.0","42,090.0","41,180.0","1.85M","-0.48%"
"2018年09月25日","41,600.0","41,100.0","41,640.0","40,910.0","1.93M","-0.29%"
"2018年09月21日","41,720.0","41,700.0","42,360.0","41,390.0","2.88M","-0.48%"
"2018年09月20日","41,920.0","40,350.0","42,000.0","40,220.0","4.28M","4.80%"
"2018年09月19日","40,000.0","39,550.0","40,060.0","39,460.0","2.03M","2.43%"
"2018年09月18日","39,050.0","38,300.0","39,350.0","38,020.0","1.89M","2.41%"
"2018年09月14日","38,130.0","38,160.0","38,370.0","37,560.0","2.07M","-1.57%"
"2018年09月13日","38,740.0","39,350.0","39,860.0","38,570.0","1.54M","-1.53%"
"2018年09月12日","39,340.0","39,770.0","39,940.0","39,220.0","1.45M","0.49%"
"2018年09月11日","39,150.0","38,890.0","39,350.0","38,720.0","1.30M","1.32%"
"2018年09月10日","38,640.0","38,480.0","38,890.0","38,170.0","1.37M","0.29%"
"2018年09月07日","38,530.0","37,670.0","38,700.0","37,600.0","1.76M","0.81%"
"2018年09月06日","38,220.0","38,160.0","38,830.0","37,710.0","3.24M","-3.61%"
"2018年09月05日","39,650.0","39,600.0","40,030.0","39,330.0","1.50M","-0.25%"
"2018年09月04日","39,750.0","40,150.0","40,170.0","39,240.0","1.76M","-0.85%"
"2018年09月03日","40,090.0","40,000.0","40,550.0","39,800.0","1.97M","-0.17%"
"2018年08月31日","40,160.0","39,510.0","40,310.0","39,170.0","2.39M","0.43%"
"2018年08月30日","39,990.0","39,600.0","39,990.0","39,340.0","3.67M","1.94%"
"2018年08月29日","39,230.0","38,560.0","39,310.0","38,560.0","1.69M","1.45%"
"2018年08月28日","38,670.0","38,990.0","39,230.0","38,520.0","1.72M","-0.46%"
"2018年08月27日","38,850.0","37,970.0","38,930.0","37,960.0","1.93M","2.59%"
"2018年08月24日","37,870.0","37,600.0","37,870.0","37,500.0","1.32M","1.26%"
"2018年08月23日","37,400.0","37,770.0","37,970.0","37,370.0","1.43M","-0.43%"
"2018年08月22日","37,560.0","36,860.0","37,610.0","36,840.0","1.64M","1.51%"
"2018年08月21日","37,000.0","36,670.0","37,290.0","36,390.0","2.19M","0.90%"
"2018年08月20日","36,670.0","35,400.0","36,750.0","35,360.0","2.13M","3.47%"
"2018年08月17日","35,440.0","34,500.0","35,500.0","34,280.0","1.81M","2.72%"
"2018年08月16日","34,500.0","33,900.0","35,150.0","33,730.0","2.54M","-1.00%"
"2018年08月15日","34,850.0","35,800.0","35,800.0","34,450.0","2.07M","-2.95%"
"2018年08月14日","35,910.0","35,800.0","36,010.0","35,610.0","967.80K","0.64%"
"2018年08月13日","35,680.0","36,100.0","36,120.0","35,420.0","1.72M","-2.25%"
"2018年08月10日","36,500.0","37,380.0","37,450.0","36,460.0","1.43M","-2.41%"
"2018年08月09日","37,400.0","36,610.0","37,450.0","36,550.0","1.26M","0.75%"
"2018年08月08日","37,120.0","37,180.0","37,240.0","36,520.0","1.40M","-0.32%"
"2018年08月07日","37,240.0","37,000.0","37,330.0","36,720.0","1.28M","0.95%"
"2018年08月06日","36,890.0","38,260.0","38,340.0","36,890.0","2.22M","-3.58%"
"2018年08月03日","38,260.0","38,560.0","39,130.0","38,150.0","2.15M","0.10%"
"2018年08月02日","38,220.0","39,050.0","39,180.0","37,880.0","2.77M","-2.25%"
"2018年08月01日","39,100.0","38,000.0","39,330.0","37,710.0","4.59M","6.37%"
"2018年07月31日","36,760.0","36,840.0","37,440.0","36,150.0","2.90M","-2.08%"
"2018年07月30日","37,540.0","37,650.0","38,020.0","37,310.0","1.14M","-0.95%"
"2018年07月27日","37,900.0","37,940.0","38,170.0","37,690.0","1.39M","0.85%"
"2018年07月26日","37,580.0","37,450.0","38,190.0","37,250.0","2.01M","1.16%"
"2018年07月25日","37,150.0","36,900.0","37,230.0","36,630.0","1.28M","0.32%"
"2018年07月24日","37,030.0","36,240.0","37,060.0","36,000.0","1.47M","1.81%"
"2018年07月23日","36,370.0","36,940.0","37,100.0","36,310.0","1.23M","-2.55%"
"2018年07月20日","37,320.0","37,290.0","37,430.0","36,940.0","1.38M","0.38%"
"2018年07月19日","37,180.0","36,780.0","37,360.0","36,540.0","1.57M","1.50%"
"2018年07月18日","36,630.0","37,840.0","37,970.0","36,430.0","2.34M","-2.03%"
"2018年07月17日","37,390.0","37,570.0","37,880.0","36,770.0","2.54M","2.49%"
"2018年07月13日","36,480.0","36,190.0","36,700.0","36,010.0","1.75M","1.84%"
"2018年07月12日","35,820.0","35,720.0","36,040.0","35,220.0","1.34M","0.84%"
"2018年07月11日","35,520.0","35,340.0","35,720.0","34,960.0","1.36M","0.03%"
"2018年07月10日","35,510.0","36,050.0","36,240.0","35,370.0","1.52M","-0.25%"
"2018年07月09日","35,600.0","35,000.0","35,650.0","34,840.0","1.41M","2.53%"
"2018年07月06日","34,720.0","34,840.0","35,060.0","33,900.0","2.28M","-0.09%"
"2018年07月05日","34,750.0","34,310.0","35,280.0","34,220.0","2.14M","0.70%"
"2018年07月04日","34,510.0","36,030.0","36,100.0","34,220.0","3.04M","-5.27%"
"2018年07月03日","36,430.0","36,010.0","36,630.0","35,760.0","1.85M","1.90%"
"2018年07月02日","35,750.0","35,910.0","36,580.0","35,640.0","1.42M","-1.24%"
"2018年06月29日","36,200.0","36,370.0","36,530.0","35,610.0","1.47M","0.47%"
"2018年06月28日","36,030.0","35,510.0","36,120.0","35,110.0","1.56M","1.35%"
"2018年06月27日","35,550.0","36,000.0","36,500.0","35,520.0","1.58M","-1.44%"
"2018年06月26日","36,070.0","36,000.0","36,420.0","35,560.0","1.65M","-0.11%"
"2018年06月25日","36,110.0","36,200.0","36,580.0","36,000.0","1.16M","-1.01%"
"2018年06月22日","36,480.0","36,500.0","36,990.0","36,120.0","2.04M","-0.65%"
"2018年06月21日","36,720.0","37,300.0","37,540.0","35,930.0","2.88M","0.19%"
"2018年06月20日","36,650.0","35,560.0","36,750.0","35,340.0","2.78M","1.64%"
"2018年06月19日","36,060.0","36,450.0","36,960.0","35,920.0","2.42M","-2.46%"
"2018年06月18日","36,970.0","37,990.0","38,180.0","36,810.0","2.38M","-2.09%"
"2018年06月15日","37,760.0","37,680.0","38,350.0","37,450.0","3.22M","1.70%"
"2018年06月14日","37,130.0","38,000.0","38,130.0","37,130.0","4.49M","-5.09%"
"2018年06月13日","39,120.0","40,620.0","40,670.0","38,360.0","5.57M","-6.21%"
"2018年06月12日","41,710.0","41,800.0","41,800.0","40,950.0","1.74M","0.17%"
"2018年06月11日","41,640.0","41,460.0","41,850.0","40,800.0","1.45M","0.12%"
"2018年06月08日","41,590.0","41,000.0","41,880.0","41,000.0","2.21M","1.51%"
"2018年06月07日","40,970.0","39,500.0","41,030.0","39,410.0","3.02M","3.43%"
"2018年06月06日","39,610.0","40,900.0","40,950.0","39,160.0","3.57M","-3.06%"
"2018年06月05日","40,860.0","40,710.0","41,580.0","40,540.0","3.49M","0.96%"
"2018年06月04日","40,470.0","42,510.0","42,750.0","40,470.0","4.01M","-6.32%"
"2018年06月01日","43,200.0","44,510.0","44,570.0","43,200.0","2.18M","-4.00%"
"2018年05月31日","45,000.0","44,700.0","45,000.0","43,610.0","2.79M","1.72%"
"2018年05月30日","44,240.0","42,100.0","44,240.0","41,960.0","4.41M","4.34%"
"2018年05月29日","42,400.0","41,810.0","42,560.0","41,670.0","1.50M","1.92%"
"2018年05月28日","41,600.0","41,900.0","42,170.0","41,520.0","1.72M","-2.05%"
"2018年05月25日","42,470.0","42,060.0","42,840.0","41,710.0","2.28M","-0.09%"
"2018年05月24日","42,510.0","42,910.0","43,220.0","42,430.0","2.39M","-2.34%"
"2018年05月23日","43,530.0","43,800.0","44,200.0","43,300.0","1.96M","-1.76%"
"2018年05月22日","44,310.0","44,500.0","44,800.0","43,740.0","1.77M","-0.43%"
"2018年05月21日","44,500.0","45,420.0","45,440.0","44,400.0","2.22M","-2.63%"
"2018年05月18日","45,700.0","46,690.0","46,700.0","45,580.0","1.82M","-1.89%"
"2018年05月17日","46,580.0","46,010.0","46,640.0","45,710.0","1.43M","1.55%"
"2018年05月16日","45,870.0","46,250.0","46,320.0","45,830.0","1.06M","-0.28%"
"2018年05月15日","46,000.0","46,110.0","46,300.0","45,820.0","890.60K","0.17%"
"2018年05月14日","45,920.0","46,170.0","46,200.0","45,700.0","994.40K","-0.39%"
"2018年05月11日","46,100.0","45,710.0","46,200.0","45,550.0","1.26M","1.32%"
"2018年05月10日","45,500.0","46,380.0","46,560.0","45,200.0","1.71M","-1.60%"
"2018年05月09日","46,240.0","47,230.0","47,470.0","46,170.0","1.74M","-2.12%"
